pods,cpu,memory,nodepool_config,first_time,region
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:12:17+09:00,us-west-2
17,7,7,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:10:43+09:00,us-west-2
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:04:02+09:00,us-west-2
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:04:19+09:00,us-west-2
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:03:49+09:00,us-west-2
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:03:53+09:00,us-west-2
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:04:03+09:00,us-west-2
50,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:03:41+09:00,us-west-2
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:04:04+09:00,us-west-2
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:04:19+09:00,us-west-2
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:03:49+09:00,us-west-2
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:04:02+09:00,us-west-2
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:04:03+09:00,us-west-2
50,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:03:32+09:00,us-west-2
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:04:03+09:00,us-west-2
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:04:20+09:00,us-west-2
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:03:50+09:00,us-west-2
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:03:52+09:00,us-west-2
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:04:11+09:00,us-west-2
50,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:03:33+09:00,us-west-2
75,3,5,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:12:13+09:00,us-west-2
75,3,5,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:12:09+09:00,us-west-2
75,3,5,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:12:00+09:00,us-west-2
75,3,5,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:12:33+09:00,us-west-2
75,3,5,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:12:17+09:00,us-west-2
75,3,5,"[{'instance_type': 'c6gd.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:10:42+09:00,us-west-2
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:04:04+09:00,us-west-2
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:04:18+09:00,us-west-2
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:03:48+09:00,us-west-2
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:03:52+09:00,us-west-2
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:04:02+09:00,us-west-2
100,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:03:33+09:00,us-west-2
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:07:29+09:00,us-west-2
100,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x2gd.16xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 11:08:00+09:00,us-west-2
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:07:36+09:00,us-west-2
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:07:58+09:00,us-west-2
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:07:37+09:00,us-west-2
100,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:06:45+09:00,us-west-2
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:07:32+09:00,us-west-2
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:07:51+09:00,us-west-2
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:07:36+09:00,us-west-2
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:07:48+09:00,us-west-2
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:07:36+09:00,us-west-2
100,2,2,"[{'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:06:21+09:00,us-west-2
115,4,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8gd.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:26:44+09:00,us-west-2
115,4,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}, {'instance_type': 'm8gd.24xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 11:25:53+09:00,us-west-2
115,4,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8gd.24xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 13:27:01+09:00,us-west-2
115,4,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:25:20+09:00,us-west-2
115,4,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8gd.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:25:43+09:00,us-west-2
287,1,6,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:19:14+09:00,us-west-2
287,1,6,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:18:04+09:00,us-west-2
287,1,6,"[{'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}]",2025-05-22 13:19:37+09:00,us-west-2
287,1,6,"[{'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}]",2025-05-22 15:18:29+09:00,us-west-2
287,1,6,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:18:01+09:00,us-west-2
287,1,6,"[{'instance_type': 'm8g.large', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}]",2025-05-22 19:17:10+09:00,us-west-2
400,1,2,"[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}]",2025-05-22 09:07:40+09:00,us-west-2
400,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}]",2025-05-22 11:08:00+09:00,us-west-2
400,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}, {'instance_type': 'r8gd.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:07:45+09:00,us-west-2
400,1,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:07:48+09:00,us-west-2
400,1,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:07:45+09:00,us-west-2
400,1,2,"[{'instance_type': 'c6gd.2xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 19:06:46+09:00,us-west-2
400,1,4,"[{'instance_type': 'm7g.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:12:23+09:00,us-west-2
400,1,4,"[{'instance_type': 'm7g.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8gd.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:12:08+09:00,us-west-2
400,1,4,"[{'instance_type': 'm7g.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8gd.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 13:12:01+09:00,us-west-2
400,1,4,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 15:12:32+09:00,us-west-2
400,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 17:12:26+09:00,us-west-2
400,1,4,"[{'instance_type': 'm7g.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}]",2025-05-22 19:10:43+09:00,us-west-2
400,2,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4}]",2025-05-22 09:07:40+09:00,us-west-2
400,2,2,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}, {'instance_type': 'r8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}]",2025-05-22 11:08:00+09:00,us-west-2
400,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}]",2025-05-22 13:07:45+09:00,us-west-2
400,2,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}]",2025-05-22 15:07:58+09:00,us-west-2
400,2,2,"[{'instance_type': 'c6gd.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'c7g.4xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}]",2025-05-22 17:07:45+09:00,us-west-2
400,2,2,"[{'instance_type': 'c6gd.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}]",2025-05-22 19:06:46+09:00,us-west-2
439,1,9,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}, {'instance_type': 'x8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 09:19:15+09:00,us-west-2
439,1,9,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}, {'instance_type': 'x8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 11:18:14+09:00,us-west-2
439,1,9,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}, {'instance_type': 'x8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 13:19:36+09:00,us-west-2
439,1,9,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}, {'instance_type': 'x8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 15:18:39+09:00,us-west-2
439,1,9,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x2gd.16xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}, {'instance_type': 'x2gd.8xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}, {'instance_type': 'x8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 17:18:13+09:00,us-west-2
439,1,9,"[{'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}, {'instance_type': 'x8g.48xlarge', 'availability_zone': 'us-west-2c', 'num_instances': 1}]",2025-05-22 19:16:57+09:00,us-west-2
1000,1,1,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}]",2025-05-22 09:26:55+09:00,us-west-2
1000,1,1,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}]",2025-05-22 11:26:04+09:00,us-west-2
1000,1,1,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4}]",2025-05-22 13:27:12+09:00,us-west-2
1000,1,1,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 2}]",2025-05-22 15:25:31+09:00,us-west-2
1000,1,1,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}]",2025-05-22 17:25:54+09:00,us-west-2
1000,1,2,"[{'instance_type': 'c8gd.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4}]",2025-05-22 09:12:33+09:00,us-west-2
1000,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4}]",2025-05-22 11:12:28+09:00,us-west-2
1000,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}]",2025-05-22 13:12:20+09:00,us-west-2
1000,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4}]",2025-05-22 15:12:42+09:00,us-west-2
1000,1,2,"[{'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4}]",2025-05-22 17:12:36+09:00,us-west-2
1000,1,2,"[{'instance_type': 'c6gd.12xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'c6gd.xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 4}]",2025-05-22 19:11:03+09:00,us-west-2
1000,1,4,"[{'instance_type': 'i7i.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm7g.8xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 09:20:09+09:00,us-west-2
1000,1,4,"[{'instance_type': 'i7i.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm7g.16xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}]",2025-05-22 11:18:58+09:00,us-west-2
1000,1,4,"[{'instance_type': 'i7i.24xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 1}]",2025-05-22 13:20:30+09:00,us-west-2
1000,1,4,"[{'instance_type': 'm8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 3}, {'instance_type': 'r8g.48xlarge', 'availability_zone': 'us-west-2d', 'num_instances': 1}, {'instance_type': 'x8g.24xlarge', 'availability_zone': 'us-west-2a', 'num_instances': 2}]",2025-05-22 15:19:22+09:00,us-west-2
